company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
Uglyfood,2023-01-05,2023-01-05,,,,F&B,https://news.google.com/rss/articles/CBMiowFBVV95cUxQdXk2U3RXWWJMUzJmWFc2LUlBYnBqbXNGb3JqTVFvSUhOQm1XYWl3Y0pHWFVoWm9GdzhzNFM1dUJTU1lzU3VzV05jVVMwNUhfekF3dXQwQjNiYUphb0FKMk5UbU0wenhfbkhRcG5BVllzYVZjYTRLZEh5VVNHTmFXbk5ZbmlsMmpYM2xCc3BCV0RmVlpnbjQ0bjluZEJIcjNPQUE4?oc=5,"Singapore food waste startup Uglyfood shut down after 7 years, resulting in job cuts.",confirmed,uglyfood-2023-01
Uglyfood,2023-05-30,2023-05-30,,,,F&B,https://news.google.com/rss/articles/CBMijwFBVV95cUxPTlFaTy10a3Q0bHhEYnRwYXUwR1J2TUVmNGVUM1hVMnVxcVZaRDVBLUhUNE4xdE81blI2dnBkMUwwYWdyYVUzc0hIejFpbGo4S3BDNzFhTnllT0hQWTVjcWdOM0lmVEZyMGlpQkNoNUplS01Md3NoWndXUzJBTjZOMlZTeTkyZEppVkRSY0hlRQ?oc=5,"Singapore startup Uglyfood shut down due to lack of funding, then resumed operations. The shutdown event is confirmed.",confirmed,uglyfood-2023-05
Cake Group,2025-02-05,2025-02-05,,,,Tech,https://news.google.com/rss/articles/CBMidEFVX3lxTE1rU0lqb1AwcjhITTAtWjQ3YWRDdkZkWU02elc3WU9ta0JCRlBSU0ZoeUhHcnJHOVYzN0RYS1dCb256cEtnaTM1Um1TY0FJMTNlSm9jejVrN3JBc2tBclRfVndybmJITzJQSkNmb1V3ZDF1b2JT?oc=5,"Cake Group's Bake shuts down in Singapore after buyout, resulting in layoffs. The article from Tech In Asia confirms the closure and associated job cuts.",confirmed,cake-2025-02
Properhands,2017-06-12,2017-06-12,,,,Other,https://news.google.com/rss/articles/CBMirAFBVV95cUxQdm16TWd4NlF6dUhaRTljdXFHcjktS2NIc2d2QzdjbVprUThQSzhmZ3lGS0NqeTNCWUFfamFxNWdONTVxZS1oblRUaGNzU2k3TXpScVNpQi1reUh0NGNxaGNVT1VQdTFhamlDbFRMeHVld0dvaWYwZFZDY3J4MkpPdV9tNVF0MFNxbkt5QWczby1NMTFLUmo4ZkpDNEVNYUd3VVNxeWRFa1MzZ3h3?oc=5,"Singapore cleaning services provider Properhands announced shutdown, resulting in layoffs.",confirmed,properhands-2017-06
Zomato,2021-09-03,2021-09-03,,,,Tech,https://news.google.com/rss/articles/CBMisgFBVV95cUxQRVpfekhBUllPd2tKUklQUXpBT000TkN3dU9WeXM3cDFvaFJ6OGNDdk9xSVBvQk5EWWtocUFjV2RlS3BlbWdTOWw0SldYZ0ZlQldtM0JEZXJreHVnbnYzN2VJakMtQjcyUnZjSkRYZDMyNXAzXzRqdFhRYTh0RmFuampiZjBmWGM3WFByVm42bXhwSjNsTDlER21fb29qbzZqWm9sSi1xSEhFYmo4Y3pxRzJ30gG3AUFVX3lxTE1hRDhaMWFXbHhUd09GWEFfWHBLQmJUemlGSzlFUV9xMjlqcjdjVE5aSUwwdkNleXkwX0tId0Y3dF9xakx6eXlkbW1PMXd6VzU1OXJ2ZzBmRkVOT2UtdXZXZGxJMGhWU1doaXVrYWJGeTUzdGE4N19uc21tNFBOemFOUTVteXdIT0w0OFJkVXZmelRPX2xqVjdZRENyai00WDltQWZhdXNBd0JVUmU0bmtoRWJmc0VUTQ?oc=5,"Zomato announced shutdown of its UK and Singapore operations, resulting in layoffs.",confirmed,zomato-2021-09
Rovo,2023-08-01,2023-08-01,,,,Tech,https://news.google.com/rss/articles/CBMibkFVX3lxTFBrdlpaSWlkOWIzWXVsQzJwd3pBMHI5UmJPa3hqd0dSZUYtbXRsQnVYdnVZQ05kRkU4amxTOWh0NVJNMXdIT25VZGRTUGFBTU4tZHQzZ3o1b2tsZ2dZZ21ZaWRCVjAyX2M2aXA1Sm1n?oc=5,"Singapore sports app Rovo is shutting down operations, which involves laying off all employees. No specific numbers provided.",confirmed,rovo-2023-08
Tink Labs,2019-07-31,2019-07-31,,,,Tech,https://news.google.com/rss/articles/CBMidEFVX3lxTE0wQkJYR0pJdF9Gb1FNNVA1UmVPTVY1SmVrYnFmbld0a3daaXpRYlNEcUtOb2hmM0hMTl9KQWNwRWh1eGlLajk5XzI3amlRaHRyMHd4MXZXOElrb0xxQUxkTVB4MkJuT1F4VmZ5TERxd1dwTi1v?oc=5,"Article reports Tink Labs closing down, which involves layoffs of all employees.",confirmed,tink-labs-2019-07
Tripda (Rocket Internet),2016-02-29,2016-02-29,,,,Tech,https://news.google.com/rss/articles/CBMioAFBVV95cUxNWWo0LVlTcFpnb1dyOE1HbXUtbmZEbVlUZkF4MHFDSkNPT1lYQ01Kdk81eFFGT2RxUGt6MkRBVXdKb1l3MlFaMWtraHdfeF9nbllsOF9teEJlMUh5bW1KU01CVnc0dmJGWTFmWkZvVUd0VzhqRWxZZDg3WEdEZnFhSG9tZ0R3MUd5WGQwc0FpTFdQaE9PR2k4UllRSWhteVRx?oc=5,"Tripda, Rocket Internet's carpooling business, is shutting down — an official announcement of a business closure that constitutes a confirmed layoff event with Singapore nexus.",confirmed,tripda-2016-02
Sold.sg,2014-02-12,2014-02-12,,,,Tech,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNUlZEb1ZuR1lIWlFPTWVKUmxQcEZYMjRCTVVkX3BkdE1hSndjdktnUWtxdmd5ajZsbnFwMkc1aG5tSUk1ZS11VUVwcWRycmJ2QVR3eTRoR2N1bkJheEtxOVdTWTg4N0JOeE5Tc1RCdTRrOXlfNXZ6V1FRUVpzZDFoZHpieUFhYWFRQTZZ?oc=5,"The company Sold.sg shut down, as reported by Tech In Asia. The founder is continuing with a new art rental/sale website. No specific number of layoffs mentioned.",confirmed,sold-sg-2014-02
Pillow,2023-06-23,2023-06-23,,,,Tech,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOTnNrT2RRd0xZXzJ3T09mejNXX3J6Q1F3OFZJdTRGcElxNGJGdHB0ME1Nd0FnVXZLeHgwMnU4VDZKejFuYnVMc2g1c05GZk1DaDNUVGNST3oxTjljRHJiQ3hPdl9SZGotMGVNVE5GMzFZZUdSUU5LdDBpekVOaWF3U3piV0RQQWxjbHprWHhBUWtZbHVvZ1RNb0ZJWEtEMVRxOFpIRDFtendUOEJPeFVudkVGWFNhUkhpcmJ0WFpWSjXSAcYBQVVfeXFMUGxwRlBkQjlDMDdOSFRJYUpOSkEtaEpONWptSlJUSkFhd2F6bG5Ib1RRYzZxdnJLZHhldjl3SjFubWFmRU1XNjRBdmZGeURtU3pRU2VfYWpLRkZRbDZLLUVJT2RMcE91QVJJRFJ3TTRhbV9KVWFJd0d5QTFQQXpsUjBmaWhfSmd5cDluT1gxd3ZNb0VOdTFLS2R0V2dXczhMb3dqZUN3RlJxVEhScGRnN0FYREkyZ2FqU19DSlpxdktfc2dfVmhB?oc=5,"The article reports that the crypto startup Pillow is shutting down due to regulatory challenges, which entails job cuts for all employees.",confirmed,pillow-2023-06
Reyl,2026-06-02,2026-06-02,,,,Finance,https://citywire.com/asia/news/swiss-private-bank-reyl-shutters-singapore-operations/a2491065,"Swiss private bank Reyl announced closure of its Singapore operations, leading to layoffs.",confirmed,reyl-2026-06
Iterative,2026-06-08,2026-06-08,,,,Finance,https://beamstart.com/news/sg-vc-iterative-cuts-team-17808876518237,"Article reports that Iterative, a Singapore VC, reportedly trims team and sharpens AI focus, but uses 'reportedly' indicating it is not yet confirmed. | Evidence: https://x.com/techinasia/status/2065631141558726785",confirmed,iterative-2026-06
CapitaLand,2026-05-31,2026-05-31,,,,Real Estate,https://www.ainvest.com/news/capitaland-china-staff-cuts-unverified-headline-verified-exit-2605/,Unverified report of planned staff cuts at CapitaLand's China operations; headline marked as unverified and date is in the future. | Evidence: https://www.bloomberg.com/news/articles/2026-05-31/singapore-s-capitaland-sheds-10-of-china-staff-amid-downturn,denied,capitaland-2026-05
Capitaland,2026-07-20,2026-07-20,,,10,Real Estate,https://bankb.it/singapore-s-capitaland-sheds-10-of-china-staff-amid-downturn-174863,"Capitaland, a Singapore-based real estate company, announced layoffs of 10% of its China staff amid an economic downturn. The article is a credible news report of an actual retrenchment event.",confirmed,capitaland-2026-05
Wisetech Global,2026-05-30,2026-05-30,,,30,Tech,https://marktngwave.com/wisetech-says-to-cut-nearly-30-of-workforce-as-it-preps-for-ai-era/,"The snippet suggests Wisetech Global plans to cut nearly 30% of its workforce as it prepares for the AI era, but the source (marktngwave.com) is not a well-known credible news outlet, and the framing ('says to cut') suggests a planned/anticipated action rather than a confirmed completed layoff. | Evidence: https://www.bloomberg.com/news/articles/2026-02-24/wisetech-to-cut-2-000-jobs-as-ai-ends-era-of-manual-coding",confirmed,wisetech-global-2026-05
Mobike,2019-03-11,2019-03-11,,,,Tech,https://news.google.com/rss/articles/CBMilwFBVV95cUxQend3bDZpUDZnbDFVamtidXIwM3dLWWJLSld4Qkh3LUtBaVc0cFBmTlUtOVpkWVk0VnRPWTJqdW14TmVTZ3ZUZEVSY2h6Mlg2MUN4d21RQUFCWThNWllKd3llVEM5YWQ2NGxVM0JpcnNUeHB3TlFGQkhZa0Nvc2MySTVSc1pZU0NwdUllYlVYNjUwY3VhMXlJ0gGaAUFVX3lxTE9Lc2V6QUJTU2xiNXRKYWtfSi1SdXZoM21YQWJ0VkltX1pJUHpwTlFEQXc5SlZnZzR3d0tQVHRoZHVWZTdRbkRlZzNZQks0YmhTQnJJUDA2WV9kb05JVW4yeS14MGR0d3AxajUtZzFRYzJHTUJjZ3VuUHdVLWhVVjVtU2FtYWxWWUQ2RThLYWQ4Z0huRW5kUDdONlE?oc=5,"Mobike announced shutting some international operations, including those in Singapore, leading to layoffs.",confirmed,mobike-2019-03
Arena Investors,2025-10-03,2025-10-03,,,,Finance,https://news.google.com/rss/articles/CBMivAFBVV95cUxQVEp3U21EM01LVXQ2V1ZWTzlVeFJfcURPa0JZTXVGbnlqdzk5VDhSb2VwaS03U2wxQmpFZjRyc3AyODlZY3ZiLXNzaEo4eVhNaUhJRG03NzJNalNkXzl4b3hQM0FMYjYtLTZoZ0dFRGVaUENDdHdmMnNBa1U4SFhWTG5yQXNxaUh6QWdmc2dpZW9ySVlWZzBMWXQ1dHZoVkQwTHp3djdlTUxBUWNCNlJ3NUt5VUsxWm9oYnhNbQ?oc=5,"The Straits Times reports that Arena Investors is shutting its Singapore office, which involves layoffs. No specific number of jobs cut provided.",confirmed,arena-investors-2025-10
Singapore Turf Club,2023-07-03,2023-07-03,770,,,Other,https://news.google.com/rss/articles/CBMic0FVX3lxTE1KZkdKSjRlYWxDWURCMzRkbVQwaUJmVFlKemFkdFlwdTY3MjYyWEgzamlrcGw5Sm51SlZQMl8tUC1IQ0dvQ0xZUHMxRTZ5MXpoNmN3b1N4U0hsSkVzS0dKOTM4WHRUNlA0RHJHZHlzeEdDeEU?oc=5,"Announced closure of Singapore Turf Club affecting about 770 workers, with assistance from Minister Indranee Rajah.",confirmed,singapore-turf-club-2023-07
Art Firm (name not specified),2025-11-05,2025-11-05,,,,Other,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNVFNVOXF3azlGdVNrb0JFZXRYUmlpRXJMcHJUZXExSkJ3d1VJTF9JVlB3aU40cm9WRzZrSW15NjZVaXhPV1hTdnhvdWdOTC1UYlB1Z0lOalZVZUZEVFFSaHdCb25jeGJlemdYVFZMbVFGbGlla09JNGROcWp3UWZZM2lYelBubnZqVDdQVzQ1dnNZR0dtQU9ZeTU2anhFRnpHNW1nbi1NY3dHQVlRbnVhLVEyUWJJUjVQa3lNc2oxNmIyVjRzeHJHag?oc=5,"Art firm closure reported by The Straits Times, staff left unpaid.",expired,art-firm-2025-11
Seagate,2009-08-04,2009-08-04,,,,Manufacturing,https://news.google.com/rss/articles/CBMijwFBVV95cUxOaWY3VHROVlB2bUtYN0FIUWlaUnB2b3lRcUFXbHhRR01pVjFvV3VUYTZGbU9vR2hwdFhmTXdlb1ctbDJOUkJWLWY1YVllZGxYRjFVcFF2WUFYeUpCZjVvOXppbzlQYUhKSHBjVGhTU1hmckRJZ1pjQXBjTVV4TjBjTFpGQVdla0kzTTJfRGtIcw?oc=5,"Article reports Seagate closing a plant in Singapore, which constitutes a layoff event. Company and Singapore nexus are clear.",confirmed,seagate-2009-08
Accor,2020-08-06,2020-08-06,,,,Other,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNbEcyU0t3Nk1nM2pRRlRFc00yQ0lqSHAxeUliYjNFZlFvY2xPSFloTmVNT3RyTlNreDR3UGVqU0NkLVJPaFJqUlNjVmFxQlNhRlhVbVBTeEJYeVhjTjZRTUJBcEI0Z3VwMk1WSEVXSUh0c19PQnJwNG5YZjVFcG1xbTJoT3Mwa2pCVlk0?oc=5,"Snippet indicates Accor cutting 1,000 jobs; however, the article does not clearly specify whether these cuts are specific to Singapore or are global, creating ambiguity on the Singapore nexus.",expired,accor-2020-08
Scotiabank,2022-10-28,2022-10-28,,,,Finance,https://news.google.com/rss/articles/CBMirwFBVV95cUxQSjItemNrR2J4YjNFRHhHVE50S0RLXzVDbG9iY1E3NWpjZDVwcnAzWXg3MUxaZVQ0OUxBaUZjaHJNZ3RxVWQwLVpoMnZLRFdScFJVVWtMejd2WGxEWTVPal9vbkF6M2xIbGQ0SmkycEFjR2laVkRQazB2dDE0ZU5VQklxVnJCQjV5RENJOVB0bEN0Y0tJWlBrZ2xjbVVpcHlubkxmbGRMdzQwMTEwWHhv0gHDAUFVX3lxTE5VVFhYaDFZSjZpNFdfbThWcWdxXzl1eFZKRGFocHhha1k3V1RiSUJ1b1FPdEhUcmd4QU5RNWRUZS1sUTh5Z0xjUFIzRmhZLUNYM0ZXWVRqRjdaVlFIVTRVOFRYNFJTdjVYX2QtYWFsdHBMZDk5MFYxZnBaclc5WjYyVnlvNXlrQkpPVUNhMU9UakpONzBfTC1kTU9fM21SVHRqb0tlaHQxMVdLQjJydHFDVG9XQXBTSXdDS3hXbENzUFExdw?oc=5,"Scotiabank cutting jobs in Asia, including Singapore operations.",confirmed,scotiabank-2022-10
Unity Software,2023-11-29,2023-11-29,,265,,Tech,https://news.google.com/rss/articles/CBMiswFBVV95cUxPM1NPV2pBV2IzVW9aWlI0X0R6V3RUMDNiSXFDaUEybWRuMFdWNGNpakZXaVcycEpqRzIyZDZ4c3dBTEF6eDBWaUMwS09Ha21jcVNXWGpGcGZmeUVkdlhOUjMxYklHT3o3bVVpM2VJWGdPbTY0Um5lMmMydEd0MC1MU1ZWMXlJdWUxZE9fbFpRRk1hZ29MZ19sWUhxbktYR1ZST1lXRkM5QmlJNzhYRURxb2Z2aw?oc=5,"Unity Software officially announced cutting 265 jobs, reported by credible news sources.",confirmed,unity-software-2023-11
Proof & Company Spirits,2025-07-21,2025-07-21,,,,F&B,https://news.google.com/rss/articles/CBMisAFBVV95cUxQUFdMYi1hX0F5eTZVNkRuV1VnOWo0UEloV0MwRmJubGFXdzlvS0Roc1U5NGRNOVFUOW5yWnRqR3paQ28yMHF2ZUtaYjNpU2Q3U2VUdWFPQlNaMnVOU1VrUVVyOEpRd2tfSEhJaDdvUkVYV3N4Y19Ec1lsT05qSFdobUllTDZ6eVNHdXZ2UnNtaEpIcVR4TzZzcnZQRkw2ckNBVWdBc0dQUGpMNm1EdmlZaw?oc=5,"The Straits Times reports the closure of Proof & Company Spirits' Singapore distribution business, which implies job cuts.",confirmed,proof-company-spirits-2025-07
AIMCo (Alberta Investment Management),2025-02-14,2025-02-14,,2,,Finance,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNN0dVZmkxb0szU0VjZmhOVnRlckxuaWZWZkNzNWpWT3dXWkNObWd3VFFMdV9xX0JlT213VFRiS0ZrTXdEM3ZSOWMzemFSQVpIdW9CVDdLc1hMOEFDbVpqaG1WSWVfZ3o5cm9jTGE5aF9YcDdIY3MtRkFoTVlHQ29GclFCNXE4a0tmWl8wVy1PVDBPaldQUFlucDJCYV90d0wxQUh0UHFpNkdBYWhzX3lwUUl6RWY0LTdnamhTNUthNUtZQmtydGpHXw?oc=5,"Canadian pension manager shuts Singapore and New York offices, affecting 2 senior executives. | Evidence: https://www.theedgesingapore.com/news/company-news/canadian-pension-manager-alberta-im-shuts-spore-new-york-offices",confirmed,aimco-2025-02
Yahoo Singapore,2016-02-19,2016-02-19,,,,Tech,https://news.google.com/rss/articles/CBMixgFBVV95cUxQbE1xR2EwcUkzdXBPM1R6ZlREUDVKcUxCNXp5aTd3MW12ZlRVNVFSN2xVUnJpbmZlTWYtdGk1S21WSkhtUXVKZ0tUVWtNUjdMMFdZU1lKTFJoLVFjUkVZVFNVbjFRM09wLXlTdGJ5aWdzX3VnX01ya29EeHA1MHJzR3R4eU5PZWFiZWVjN0twb2dkU29Ocy1RQmduV0M5UFA0c210c3dsZXprS0xoNDlwRzhTbkVJMDR5S2V6SXM5WWp5STFFeEE?oc=5,News article confirms Yahoo Singapore laying off staff including editor-in-chief.,confirmed,yahoo-2016-02
Gobear,2021-01-06,2021-01-06,,,,Tech,https://news.google.com/rss/articles/CBMid0FVX3lxTE1SdHZBZEFCdXY3b05PekpTZGVzTDlSdFpubk1ZSHk5cGJwYmJWTmlOT21NME5DaV9vRkRVc0s2NTFVUGN4YzVpN01HU255TGRWQmpTOGNUazJ6eDlNSWRMZjNIMWVyUUMtWDBzRmRpcThZZzRhdmNv?oc=5,"Gobear, a fintech company, shut down, resulting in job cuts.",confirmed,gobear-2021-01
Iswitch,2021-10-14,2021-10-14,,,,Retail,https://news.google.com/rss/articles/CBMihAFBVV95cUxPdUZuTWlXTFc4MFBSdDIwUWVVU1J4V0xDNFNmQU5yQThWZUNDM1JUSXg1cDJSMHlmTEtjZ0RjUzg1bGZWNm5fZ1JHTHhaM2wzejNOS1JQZHNONWxwdkoxZndXaDhWdy1ybmZEdHNTQzZDdC1LQ1ctUHFxcERXQ2ltWHdidEw?oc=5,"Iswitch, a power retailer, shut down its Singapore operations, resulting in layoffs as reported by Singapore Business Review.",confirmed,iswitch-2021-10
Taiger,2022-04-04,2022-04-04,80,,,Tech,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPNGg4STlKUVgyODVCRXRGdFNWR24wYmY1TE4zbFJ1ZHZTNXJCX241bnVJQnlNZmZDLXJzb0dMUWFEelEzRXRZNGRMU2c5Uk9xTXp6alRjWWxQa1ZGZFR5ZTRtcm9IX3lxd1QzRm9GeFZFYUhQbTVOS2pFVDQtYkcyc2tsckdSSGZMWVg1cE9CdWxOMk9URkk5cjBTQlRMWmFOQU0tYV8zbHBqcHhEQWozVmdiLW1aeDNoSVNn?oc=5,"Ai startup Taiger liquidates Singapore entity, affecting over 80 staff as reported on April 4, 2022.",confirmed,taiger-2022-04
Treedots,2024-03-09,2024-03-09,,,,Tech,https://news.google.com/rss/articles/CBMisAFBVV95cUxNelYySlBRdHl1Q0ppcm5ZWTNUV3VRODJFUHp1RFllaU90STg0TmE1cmthTkw5LTIxbWozQm5XX2phc2RLV0M2emNBMUZQZXdIcW1yM005UTc2cnhCdm5hSFF5N3RabXg0eUNOdWwtZ01TZ01UejRhTWRPeTA5aHk1LXRSd3Z5MUQ2MS1waHp0Q1hJd2hPTkx4TjlmbkRQSFhSQ0dfTG1fakJYTzNJRzFadQ?oc=5,"Article from credible source reports that Singapore-based Treedots is trimming tech and R&D staff, indicating confirmed layoffs.",confirmed,treedots-2024-03
Smartly,2020-04-01,2020-04-01,,,,Finance,https://news.google.com/rss/articles/CBMijAFBVV95cUxPUGltUVpTSE5jOXl6QjRDNnZyZ1dMRFBwZnBvaVVaRWxoYm1GX1RmcmdsaWdJclhJR1lZRzlqOTRTRDBmalV1cVF2TTB5YXVjVDNoaTE0VXRCUjZIM3ZZTHVfcHk1Q1VBYnBYbTdJVkQ3ZDlCZlJFSkJiM2VqcVdIRnhnRnQyOFhkUmE2Zw?oc=5,"Smartly, a Singapore robo-advisor, shut down its operations, leading to employee layoffs.",confirmed,smartly-2020-04
Marcella,2015-12-21,2015-12-21,,,,Retail,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdXB3cnVCVzE3WDJ2NmFONHRCZFBIZU0zWnl3YS1rbFM5T0hlZE5yd1J2MGl4ZnQyWnZhaDd6TFNKUk9LbExUdk1qbG1UTWstb3ltWTlUYXFrdFg1RmhlTnNvS3VuckNBUjNRVVBYZWZDNmdBY1h1S01QWHZlT1NQZ3lUanNjMEVLQjJWNFRPVTRTX0FEcktNR1ZmTEUyd1E?oc=5,"Article reports Marcella closing physical stores in Singapore by January 1, indicating layoffs.",confirmed,marcella-2015-12
Redone Mobile Singapore,2026-06-11,2026-06-11,,,,Other,https://www.hardwarezone.com.sg/mobile/telco/redone-mobile-singapore-cease-operations-june-2026-eight-migration,"Redone Mobile Singapore is ceasing operations, resulting in layoffs for all employees.",confirmed,redone-singapore-2026-06
Shatec,2025-07-04,2025-07-04,,,,Education,https://news.google.com/rss/articles/CBMioAFBVV95cUxOU3c4Wlkyc0poUVF6dm96a3dvREZrRU9jMkFtM2JUNXNCMXpGbVEyeUFEYXlpc2NtZk85RkhIZDNoOW1mcG5pdV9lQ0k3a1NwR1cwUEdETUxIM2JoYXk5Sk1EcUQ5bkNOR3Zaa2dEV1lxSWY0Zld1czN6RENQaURabU1tNDJ3N2Zfb3V2QU9Jai01cnpjbnpJeFBuZ19EdUhy?oc=5,News article reports job cuts at Shatec hospitality school in Singapore.,confirmed,shatec-2025-07
Esprit,2020-04-28,2020-04-28,,,,Retail,https://news.google.com/rss/articles/CBMixAFBVV95cUxQcU03SWR1eG1vUXM3UjJ5ZC1LMGVUSWVKY2k4eXVtTWZfSDNLMVA1YjdrR0wxVDRmdE1HOENjT0xEU2xhbDl2eTl5NXJrazNsWnA2Rk9icmx1ajdZb2Z3SlVZRi1RTmtfd2ZudE54UWgydVdZWHVUa1B0ZWJYRkNJdDdfLVlUQnJxTEF6dVZMdy1DV09YdW5IT095YUJrVDNBZEluRjI1NWREOFNHdkdDSXBlV3RreExucWl5Q1JfWFp1a05a?oc=5,"Article reports that clothing retailer Esprit will close 56 stores in Asia outside China, including in Singapore, confirmed by The Straits Times.",confirmed,esprit-2020-04
Deutsche Bank,2019-07-07,2019-07-07,,,,Finance,https://news.google.com/rss/articles/CBMipAFBVV95cUxPeHZENnZTVzBzSm85a1lMSDYyc05BM3BhanRLTzhKZE9CTmVIbnFhQ2k1X1FBcDVHclY2eWw5R2I2VnBqWFU0SHo3OUJod08wQU85Rk5keFBhdFBLeE9jTUNtektDbWNtRkRTdlhqM1gzZWlEcDNfcF9SdF85LUNfWFpnUDhMMzZ0TW9Yc0hFaExxUzRwcUhNTU1zbEFlX0dRUzE1ag?oc=5,"Deutsche Bank announced 18,000 job cuts globally, with reports of entire teams being axed in Asia-Pacific, including Singapore operations.",confirmed,deutsche-bank-2019-07
Daiso,2026-06-08,2026-06-08,,,,Retail,https://e.vnexpress.net/news/business/companies/japanese-retail-chain-daiso-to-close-third-singapore-outlet-this-year-5083137.html,"Daiso is closing a third outlet in Singapore this year, which implies job cuts for affected employees.",confirmed,daiso-2026-06
Daiso,2026-08-07,2026-08-07,,,,Retail,https://www.asiaone.com/lifestyle/daiso-kallang-wave-mall-closure,"Announced closure of Daiso outlet at Kallang Wave Mall in Singapore. Store closure implies job losses, so classified as a layoff event. The closure is planned/future, hence rumored.",rumored,daiso-kallang-wave-mall-2026-08
Coca Restaurant,2026-06-11,2026-06-11,,,,F&B,https://www.asiaone.com/lifestyle/coca-hotpot-takashimaya-closure,"Coca Restaurant, a hotpot chain, is closing its Takashimaya outlet after 30 years, resulting in layoffs for staff at that location.",confirmed,coca-restaurant-2026-06
Jumbo Seafood,2026-06-01,2026-06-01,,,,F&B,https://e.vnexpress.net/news/business/companies/restaurant-chain-jumbo-seafood-to-shutter-39-year-old-flagship-singapore-outlet-5080408.html,Article reports planned closure of flagship outlet; layoffs likely but not explicitly confirmed. | Evidence: https://jumbogroup.listedcompany.com/newsroom/20260529_180116_42R_846279TP7IF9TS0Q.1.pdf,confirmed,jumbo-seafood-2026-06
Shein,2024-09-26,2024-09-26,,17,,Retail,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNMGZfRExIcXBhTDlRUWdHdHBlZHRvNjZMRFZWbkd6THgzbkxWZDZsRWZKSXU1b3pYWFJPZFBzR1hCQ1A5RHliZ3VJODRfZjR0bVFNS0ZhYkw2SW5QVTE3YzZvZW9oS0NHRi1NVUxMVV9Tbmw4NDlWalR6SWJPSS1aTWZrSFYzR0l0R2piV3RVbDhWVXFVNVZSNHMzLVlwWTN3dzgzRjFzTGM?oc=5,Snippet indicates Shein laid off 17 employees; flagged as potential duplicate requiring manual verification.,confirmed,shein-2024-09
Doctor Anywhere,2024-12-13,2024-12-13,,,8,Healthcare,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQRi1oSW03VVU5dUJUNmpINW9QcjhWZ2E0MFhEMGVNaDh3Y3F3SXFrbFlhREtOMjJJZTVFLW1sbWhDcEpPTVNtRjJxVkktUHBYa1Nnb0ZwNEpZVjdRUEZxZEZQdEUxVlhqSXB4Z3V3YUNoOHdGZnRsalVsS2hTMllTd3pLTDZWaWNYczAtTzlXU0ZBUXF0Mnl6eVhLbGhvblRFVTBOZ19zMWlnd1hvZ1lIaW1uRllQUjNE?oc=5,"Doctor Anywhere laid off 8% of its workforce, as reported on 2024-12-13.",confirmed,doctor-anywhere-2024-12
Old School Delights,2026-06-06,2026-06-06,,,,F&B,https://www.travelandtourworld.com/news/article/rbcol8z6zmiq/,Restaurant closure reported; job losses are implied but not explicitly stated.,confirmed,old-school-delights-2026-06
Expeditors International,2026-06-11,2026-06-11,,230,,Other,https://wwd.com/sourcing-journal/logistics/expeditors-international-layoffs-230-job-cuts-artificial-intelligence-ai-1239006574/,"230 job cuts announced at Expeditors International, attributed to AI productivity gains.",confirmed,expeditors-2026-06
Expeditors,2026-06-26,2026-06-26,,,,Other,https://theloadstar.com/exclusive-expeditors-restructures-core-apac-operations/,"Reported restructuring of APAC operations likely involves layoffs, but no official confirmation of job cuts.",expired,expeditors-2026-06
Amazon Web Services (AWS),2025-07-21,2025-07-21,,,,Tech,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5IOTJoM09JblFaekdOanhSUXdLOVlHZzBFWFVXZFNRYllnMEhNdmdNSjJtWHRsWHM3aDJmUVZsNW9iUkpiaWtsQmdCbU9LT2xYRW9XWWhNTFpZT2lN?oc=5,"AWS (Amazon Web Services) is cutting hundreds of jobs, with the event reported on 2025-07-21. The snippet confirms active job cuts at a specific named company with Singapore operations.",confirmed,amazon-web-services-2025-07
EDP Renewables,2025-06-12,2025-06-12,,,,Other,https://news.google.com/rss/articles/CBMisgFBVV95cUxON2tKWFlQWFRqTkEtTDhiRnMxbEVpdzV2WmZCZ0ZDY1J6RzJTRlh0ejZwdUdnTExfbXNxa3Q4RUZUZG9vc19qNV9fNEhEM05zM1Y0VlZtaGVnaXRCdVYyUXpobUFCWkc1cklqQ1Rub3NEZFRuWTJHdjh4ZUkzV1g2djdEMzdOckVtMUt3T1dXcEd5clZGT29sbUV0M0xtSmJxUW9NMDJZZl9ta09hM0VKUXB3?oc=5,"News article reports EDP Renewables cutting jobs in Singapore, as indicated by the title 'axes jobs in Singapore' from a credible source.",confirmed,edp-renewables-2025-06
Bunker Holdings,2026-06-18,2026-06-18,80,,,Tech,https://mariner.news/bunker-holdings-lays-off-80-amid-business-trimming-mariner-news/,"Bunker Holdings, a Singapore-based company, officially announced layoffs of 80 employees as part of business trimming.",confirmed,bunker-2026-06
